image_id,image_name,perception_type,score_run_id,score
24,corr_image_24.jpg,depressing,3,2
24,corr_image_24.jpg,boring,3,3
24,corr_image_24.jpg,safe,4,8
24,corr_image_24.jpg,lively,4,9
24,corr_image_24.jpg,beautiful,4,8
24,corr_image_24.jpg,wealthy,4,8
24,corr_image_24.jpg,depressing,4,3
24,corr_image_24.jpg,boring,4,4
24,corr_image_24.jpg,safe,5,8
24,corr_image_24.jpg,lively,5,9
24,corr_image_24.jpg,beautiful,5,8
24,corr_image_24.jpg,wealthy,5,8
24,corr_image_24.jpg,depressing,5,2
24,corr_image_24.jpg,boring,5,3
24,corr_image_24.jpg,safe,6,8
24,corr_image_24.jpg,lively,6,9
24,corr_image_24.jpg,beautiful,6,8
24,corr_image_24.jpg,wealthy,6,8
24,corr_image_24.jpg,depressing,6,3
24,corr_image_24.jpg,boring,6,2
24,corr_image_24.jpg,safe,7,8
24,corr_image_24.jpg,lively,7,8
24,corr_image_24.jpg,beautiful,7,7
24,corr_image_24.jpg,wealthy,7,7
24,corr_image_24.jpg,depressing,7,3
24,corr_image_24.jpg,boring,7,4
24,corr_image_24.jpg,safe,8,8
24,corr_image_24.jpg,lively,8,9
24,corr_image_24.jpg,beautiful,8,8
24,corr_image_24.jpg,wealthy,8,8
24,corr_image_24.jpg,depressing,8,3
24,corr_image_24.jpg,boring,8,2
24,corr_image_24.jpg,safe,9,8
24,corr_image_24.jpg,lively,9,9
24,corr_image_24.jpg,beautiful,9,8
24,corr_image_24.jpg,wealthy,9,8
24,corr_image_24.jpg,depressing,9,2
24,corr_image_24.jpg,boring,9,3
24,corr_image_24.jpg,safe,10,8
24,corr_image_24.jpg,lively,10,9
24,corr_image_24.jpg,beautiful,10,8
24,corr_image_24.jpg,wealthy,10,8
24,corr_image_24.jpg,depressing,10,3
24,corr_image_24.jpg,boring,10,3
25,corr_image_25.jpg,safe,1,8
25,corr_image_25.jpg,lively,1,7
25,corr_image_25.jpg,beautiful,1,8
25,corr_image_25.jpg,wealthy,1,7
25,corr_image_25.jpg,depressing,1,3
25,corr_image_25.jpg,boring,1,4
25,corr_image_25.jpg,safe,2,7
25,corr_image_25.jpg,lively,2,7
25,corr_image_25.jpg,beautiful,2,8
25,corr_image_25.jpg,wealthy,2,7
25,corr_image_25.jpg,depressing,2,3
25,corr_image_25.jpg,boring,2,4
25,corr_image_25.jpg,safe,3,8
25,corr_image_25.jpg,lively,3,7
25,corr_image_25.jpg,beautiful,3,7
25,corr_image_25.jpg,wealthy,3,7
25,corr_image_25.jpg,depressing,3,3
25,corr_image_25.jpg,boring,3,4
25,corr_image_25.jpg,safe,4,7
25,corr_image_25.jpg,lively,4,7
25,corr_image_25.jpg,beautiful,4,8
25,corr_image_25.jpg,wealthy,4,7
25,corr_image_25.jpg,depressing,4,3
25,corr_image_25.jpg,boring,4,4
25,corr_image_25.jpg,safe,5,8
25,corr_image_25.jpg,lively,5,7
25,corr_image_25.jpg,beautiful,5,7
25,corr_image_25.jpg,wealthy,5,7
25,corr_image_25.jpg,depressing,5,3
25,corr_image_25.jpg,boring,5,4
25,corr_image_25.jpg,safe,6,8
25,corr_image_25.jpg,lively,6,7
25,corr_image_25.jpg,beautiful,6,7
25,corr_image_25.jpg,wealthy,6,7
25,corr_image_25.jpg,depressing,6,3
25,corr_image_25.jpg,boring,6,4
25,corr_image_25.jpg,safe,7,8
25,corr_image_25.jpg,lively,7,7
25,corr_image_25.jpg,beautiful,7,7
25,corr_image_25.jpg,wealthy,7,6
25,corr_image_25.jpg,depressing,7,3
25,corr_image_25.jpg,boring,7,4
25,corr_image_25.jpg,safe,8,8
25,corr_image_25.jpg,lively,8,7.5
25,corr_image_25.jpg,beautiful,8,7
25,corr_image_25.jpg,wealthy,8,6.5
25,corr_image_25.jpg,depressing,8,3
25,corr_image_25.jpg,boring,8,4
25,corr_image_25.jpg,safe,9,7
25,corr_image_25.jpg,lively,9,8
25,corr_image_25.jpg,beautiful,9,7
25,corr_image_25.jpg,wealthy,9,7
25,corr_image_25.jpg,depressing,9,3
25,corr_image_25.jpg,boring,9,4
25,corr_image_25.jpg,safe,10,7.5
25,corr_image_25.jpg,lively,10,8
25,corr_image_25.jpg,beautiful,10,7
25,corr_image_25.jpg,wealthy,10,7.5
25,corr_image_25.jpg,depressing,10,3
25,corr_image_25.jpg,boring,10,3.5
26,corr_image_26.jpg,safe,1,8
26,corr_image_26.jpg,lively,1,8
26,corr_image_26.jpg,beautiful,1,9
26,corr_image_26.jpg,wealthy,1,8
26,corr_image_26.jpg,depressing,1,2
26,corr_image_26.jpg,boring,1,3
26,corr_image_26.jpg,safe,2,8
26,corr_image_26.jpg,lively,2,8
26,corr_image_26.jpg,beautiful,2,8
26,corr_image_26.jpg,wealthy,2,7
26,corr_image_26.jpg,depressing,2,3
26,corr_image_26.jpg,boring,2,4
26,corr_image_26.jpg,safe,3,8
26,corr_image_26.jpg,lively,3,8
26,corr_image_26.jpg,beautiful,3,9
26,corr_image_26.jpg,wealthy,3,8
26,corr_image_26.jpg,depressing,3,2
26,corr_image_26.jpg,boring,3,3
26,corr_image_26.jpg,safe,4,8
26,corr_image_26.jpg,lively,4,8
26,corr_image_26.jpg,beautiful,4,8
26,corr_image_26.jpg,wealthy,4,7
26,corr_image_26.jpg,depressing,4,2
26,corr_image_26.jpg,boring,4,3
26,corr_image_26.jpg,safe,5,8
26,corr_image_26.jpg,lively,5,8
26,corr_image_26.jpg,beautiful,5,9
26,corr_image_26.jpg,wealthy,5,8
26,corr_image_26.jpg,depressing,5,2
26,corr_image_26.jpg,boring,5,3
26,corr_image_26.jpg,safe,6,8
26,corr_image_26.jpg,lively,6,7
26,corr_image_26.jpg,beautiful,6,8
26,corr_image_26.jpg,wealthy,6,7
26,corr_image_26.jpg,depressing,6,3
26,corr_image_26.jpg,boring,6,4
26,corr_image_26.jpg,safe,7,8.5
26,corr_image_26.jpg,lively,7,8
26,corr_image_26.jpg,beautiful,7,9
26,corr_image_26.jpg,wealthy,7,8
26,corr_image_26.jpg,depressing,7,3
26,corr_image_26.jpg,boring,7,3.5
26,corr_image_26.jpg,safe,8,8
26,corr_image_26.jpg,lively,8,8
26,corr_image_26.jpg,beautiful,8,9
26,corr_image_26.jpg,wealthy,8,8
26,corr_image_26.jpg,depressing,8,3
26,corr_image_26.jpg,boring,8,3
26,corr_image_26.jpg,safe,9,8
26,corr_image_26.jpg,lively,9,7.5
26,corr_image_26.jpg,beautiful,9,8.5
26,corr_image_26.jpg,wealthy,9,8
26,corr_image_26.jpg,depressing,9,2
26,corr_image_26.jpg,boring,9,3
26,corr_image_26.jpg,safe,10,8
26,corr_image_26.jpg,lively,10,8
26,corr_image_26.jpg,beautiful,10,9
26,corr_image_26.jpg,wealthy,10,8
26,corr_image_26.jpg,depressing,10,2
26,corr_image_26.jpg,boring,10,3
27,corr_image_27.jpg,safe,1,8
27,corr_image_27.jpg,lively,1,7
27,corr_image_27.jpg,beautiful,1,8
27,corr_image_27.jpg,wealthy,1,7
27,corr_image_27.jpg,depressing,1,3
27,corr_image_27.jpg,boring,1,4
27,corr_image_27.jpg,safe,2,8
27,corr_image_27.jpg,lively,2,7
27,corr_image_27.jpg,beautiful,2,7
27,corr_image_27.jpg,wealthy,2,6
27,corr_image_27.jpg,depressing,2,3
27,corr_image_27.jpg,boring,2,4
27,corr_image_27.jpg,safe,3,8
27,corr_image_27.jpg,lively,3,7
27,corr_image_27.jpg,beautiful,3,7
27,corr_image_27.jpg,wealthy,3,7
27,corr_image_27.jpg,depressing,3,3
27,corr_image_27.jpg,boring,3,4
27,corr_image_27.jpg,safe,4,8
27,corr_image_27.jpg,lively,4,7
27,corr_image_27.jpg,beautiful,4,8
27,corr_image_27.jpg,wealthy,4,7
27,corr_image_27.jpg,depressing,4,3
27,corr_image_27.jpg,boring,4,4
27,corr_image_27.jpg,safe,5,8
27,corr_image_27.jpg,lively,5,7
27,corr_image_27.jpg,beautiful,5,8
27,corr_image_27.jpg,wealthy,5,7
27,corr_image_27.jpg,depressing,5,3
27,corr_image_27.jpg,boring,5,4
27,corr_image_27.jpg,safe,6,8
27,corr_image_27.jpg,lively,6,7
27,corr_image_27.jpg,beautiful,6,7
27,corr_image_27.jpg,wealthy,6,6
27,corr_image_27.jpg,depressing,6,3
27,corr_image_27.jpg,boring,6,5
27,corr_image_27.jpg,safe,7,8
27,corr_image_27.jpg,lively,7,7
27,corr_image_27.jpg,beautiful,7,7
27,corr_image_27.jpg,wealthy,7,7
27,corr_image_27.jpg,depressing,7,3
27,corr_image_27.jpg,boring,7,4
27,corr_image_27.jpg,safe,8,8
27,corr_image_27.jpg,lively,8,7
27,corr_image_27.jpg,beautiful,8,7.5
27,corr_image_27.jpg,wealthy,8,7
27,corr_image_27.jpg,depressing,8,3
27,corr_image_27.jpg,boring,8,4
27,corr_image_27.jpg,safe,9,8
27,corr_image_27.jpg,lively,9,7
27,corr_image_27.jpg,beautiful,9,7
27,corr_image_27.jpg,wealthy,9,6
27,corr_image_27.jpg,depressing,9,3
27,corr_image_27.jpg,boring,9,4
27,corr_image_27.jpg,safe,10,8
27,corr_image_27.jpg,lively,10,7
27,corr_image_27.jpg,beautiful,10,7
27,corr_image_27.jpg,wealthy,10,7
27,corr_image_27.jpg,depressing,10,3
27,corr_image_27.jpg,boring,10,4
28,corr_image_28.jpg,safe,1,8
28,corr_image_28.jpg,lively,1,7
28,corr_image_28.jpg,beautiful,1,7
28,corr_image_28.jpg,wealthy,1,7
28,corr_image_28.jpg,depressing,1,3
28,corr_image_28.jpg,boring,1,4
28,corr_image_28.jpg,safe,2,8
28,corr_image_28.jpg,lively,2,7
28,corr_image_28.jpg,beautiful,2,7
28,corr_image_28.jpg,wealthy,2,7
28,corr_image_28.jpg,depressing,2,3
28,corr_image_28.jpg,boring,2,4
28,corr_image_28.jpg,safe,3,8
28,corr_image_28.jpg,lively,3,7
28,corr_image_28.jpg,beautiful,3,8
28,corr_image_28.jpg,wealthy,3,7
28,corr_image_28.jpg,depressing,3,3
28,corr_image_28.jpg,boring,3,4
28,corr_image_28.jpg,safe,4,8
28,corr_image_28.jpg,lively,4,7
28,corr_image_28.jpg,beautiful,4,7
28,corr_image_28.jpg,wealthy,4,7
28,corr_image_28.jpg,depressing,4,3
28,corr_image_28.jpg,boring,4,4
28,corr_image_28.jpg,safe,5,8
28,corr_image_28.jpg,lively,5,7
28,corr_image_28.jpg,beautiful,5,7
28,corr_image_28.jpg,wealthy,5,7
28,corr_image_28.jpg,depressing,5,3
28,corr_image_28.jpg,boring,5,4
28,corr_image_28.jpg,safe,6,8
28,corr_image_28.jpg,lively,6,7
28,corr_image_28.jpg,beautiful,6,8
28,corr_image_28.jpg,wealthy,6,7
28,corr_image_28.jpg,depressing,6,3
28,corr_image_28.jpg,boring,6,4
28,corr_image_28.jpg,safe,7,8
28,corr_image_28.jpg,lively,7,7
28,corr_image_28.jpg,beautiful,7,7
28,corr_image_28.jpg,wealthy,7,7
28,corr_image_28.jpg,depressing,7,3
28,corr_image_28.jpg,boring,7,4
28,corr_image_28.jpg,safe,8,8
28,corr_image_28.jpg,lively,8,7
28,corr_image_28.jpg,beautiful,8,7
28,corr_image_28.jpg,wealthy,8,7
28,corr_image_28.jpg,depressing,8,3
28,corr_image_28.jpg,boring,8,4
28,corr_image_28.jpg,safe,9,8
28,corr_image_28.jpg,lively,9,7
28,corr_image_28.jpg,beautiful,9,7
28,corr_image_28.jpg,wealthy,9,7
28,corr_image_28.jpg,depressing,9,3
28,corr_image_28.jpg,boring,9,4
28,corr_image_28.jpg,safe,10,8
28,corr_image_28.jpg,lively,10,7
28,corr_image_28.jpg,beautiful,10,7
28,corr_image_28.jpg,wealthy,10,7
28,corr_image_28.jpg,depressing,10,3
28,corr_image_28.jpg,boring,10,4
29,corr_image_29.jpg,safe,1,8
29,corr_image_29.jpg,lively,1,7
29,corr_image_29.jpg,beautiful,1,6.5
29,corr_image_29.jpg,wealthy,1,7
29,corr_image_29.jpg,depressing,1,3
29,corr_image_29.jpg,boring,1,4
29,corr_image_29.jpg,safe,2,8
29,corr_image_29.jpg,lively,2,7
29,corr_image_29.jpg,beautiful,2,6
29,corr_image_29.jpg,wealthy,2,7
29,corr_image_29.jpg,depressing,2,3
29,corr_image_29.jpg,boring,2,4
29,corr_image_29.jpg,safe,3,8
29,corr_image_29.jpg,lively,3,7
29,corr_image_29.jpg,beautiful,3,6.5
29,corr_image_29.jpg,wealthy,3,7
29,corr_image_29.jpg,depressing,3,3
29,corr_image_29.jpg,boring,3,4
29,corr_image_29.jpg,safe,4,8
29,corr_image_29.jpg,lively,4,7
29,corr_image_29.jpg,beautiful,4,7
29,corr_image_29.jpg,wealthy,4,7
29,corr_image_29.jpg,depressing,4,3
29,corr_image_29.jpg,boring,4,4
29,corr_image_29.jpg,safe,5,7
29,corr_image_29.jpg,lively,5,8
29,corr_image_29.jpg,beautiful,5,7
29,corr_image_29.jpg,wealthy,5,7
29,corr_image_29.jpg,depressing,5,3
29,corr_image_29.jpg,boring,5,4
29,corr_image_29.jpg,safe,6,7
29,corr_image_29.jpg,lively,6,8
29,corr_image_29.jpg,beautiful,6,6
29,corr_image_29.jpg,wealthy,6,7
29,corr_image_29.jpg,depressing,6,3
29,corr_image_29.jpg,boring,6,4
29,corr_image_29.jpg,safe,7,7
29,corr_image_29.jpg,lively,7,8
29,corr_image_29.jpg,beautiful,7,6
29,corr_image_29.jpg,wealthy,7,7
29,corr_image_29.jpg,depressing,7,3
29,corr_image_29.jpg,boring,7,4
29,corr_image_29.jpg,safe,8,8
29,corr_image_29.jpg,lively,8,7
29,corr_image_29.jpg,beautiful,8,6
29,corr_image_29.jpg,wealthy,8,7
29,corr_image_29.jpg,depressing,8,3
29,corr_image_29.jpg,boring,8,4
29,corr_image_29.jpg,safe,9,8
29,corr_image_29.jpg,lively,9,7
29,corr_image_29.jpg,beautiful,9,7
29,corr_image_29.jpg,wealthy,9,7
29,corr_image_29.jpg,depressing,9,3
29,corr_image_29.jpg,boring,9,4
29,corr_image_29.jpg,safe,10,7
29,corr_image_29.jpg,lively,10,8
29,corr_image_29.jpg,beautiful,10,7
29,corr_image_29.jpg,wealthy,10,7
29,corr_image_29.jpg,depressing,10,3
29,corr_image_29.jpg,boring,10,4
30,corr_image_30.jpg,safe,1,8
30,corr_image_30.jpg,lively,1,9
30,corr_image_30.jpg,beautiful,1,8
30,corr_image_30.jpg,wealthy,1,7
30,corr_image_30.jpg,depressing,1,3
30,corr_image_30.jpg,boring,1,3
30,corr_image_30.jpg,safe,2,8
30,corr_image_30.jpg,lively,2,9
30,corr_image_30.jpg,beautiful,2,7
30,corr_image_30.jpg,wealthy,2,8
30,corr_image_30.jpg,depressing,2,3
30,corr_image_30.jpg,boring,2,4
30,corr_image_30.jpg,safe,3,8
30,corr_image_30.jpg,lively,3,8
30,corr_image_30.jpg,beautiful,3,7
30,corr_image_30.jpg,wealthy,3,7
30,corr_image_30.jpg,depressing,3,3
30,corr_image_30.jpg,boring,3,3
30,corr_image_30.jpg,safe,4,8
30,corr_image_30.jpg,lively,4,8
30,corr_image_30.jpg,beautiful,4,7
30,corr_image_30.jpg,wealthy,4,7
30,corr_image_30.jpg,depressing,4,3
30,corr_image_30.jpg,boring,4,3
30,corr_image_30.jpg,safe,5,8
30,corr_image_30.jpg,lively,5,8
30,corr_image_30.jpg,beautiful,5,7
30,corr_image_30.jpg,wealthy,5,7
30,corr_image_30.jpg,depressing,5,3
30,corr_image_30.jpg,boring,5,3
30,corr_image_30.jpg,safe,6,8
30,corr_image_30.jpg,lively,6,7
30,corr_image_30.jpg,beautiful,6,7
30,corr_image_30.jpg,wealthy,6,7
30,corr_image_30.jpg,depressing,6,3
30,corr_image_30.jpg,boring,6,4
30,corr_image_30.jpg,safe,7,8
30,corr_image_30.jpg,lively,7,9
30,corr_image_30.jpg,beautiful,7,8
30,corr_image_30.jpg,wealthy,7,7
30,corr_image_30.jpg,depressing,7,3
30,corr_image_30.jpg,boring,7,4
30,corr_image_30.jpg,safe,8,8
30,corr_image_30.jpg,lively,8,9
30,corr_image_30.jpg,beautiful,8,8
30,corr_image_30.jpg,wealthy,8,7
30,corr_image_30.jpg,depressing,8,2
30,corr_image_30.jpg,boring,8,3
30,corr_image_30.jpg,safe,9,8
30,corr_image_30.jpg,lively,9,8
30,corr_image_30.jpg,beautiful,9,7
30,corr_image_30.jpg,wealthy,9,7
30,corr_image_30.jpg,depressing,9,3
30,corr_image_30.jpg,boring,9,3
30,corr_image_30.jpg,safe,10,8
30,corr_image_30.jpg,lively,10,8.5
30,corr_image_30.jpg,beautiful,10,7.5
30,corr_image_30.jpg,wealthy,10,7
30,corr_image_30.jpg,depressing,10,3
30,corr_image_30.jpg,boring,10,4
31,corr_image_31.jpg,safe,1,8
31,corr_image_31.jpg,lively,1,9
31,corr_image_31.jpg,beautiful,1,8
31,corr_image_31.jpg,wealthy,1,7
31,corr_image_31.jpg,depressing,1,3
31,corr_image_31.jpg,boring,1,2
31,corr_image_31.jpg,safe,2,8
31,corr_image_31.jpg,lively,2,9
31,corr_image_31.jpg,beautiful,2,7
31,corr_image_31.jpg,wealthy,2,7
31,corr_image_31.jpg,depressing,2,2
31,corr_image_31.jpg,boring,2,3
31,corr_image_31.jpg,safe,3,8
31,corr_image_31.jpg,lively,3,9
31,corr_image_31.jpg,beautiful,3,7
31,corr_image_31.jpg,wealthy,3,7
31,corr_image_31.jpg,depressing,3,2
31,corr_image_31.jpg,boring,3,3
31,corr_image_31.jpg,safe,4,8
31,corr_image_31.jpg,lively,4,9
31,corr_image_31.jpg,beautiful,4,7
31,corr_image_31.jpg,wealthy,4,7
31,corr_image_31.jpg,depressing,4,3
31,corr_image_31.jpg,boring,4,2
31,corr_image_31.jpg,safe,5,8
31,corr_image_31.jpg,lively,5,9
31,corr_image_31.jpg,beautiful,5,8
31,corr_image_31.jpg,wealthy,5,7
31,corr_image_31.jpg,depressing,5,3
31,corr_image_31.jpg,boring,5,3
31,corr_image_31.jpg,safe,6,8
31,corr_image_31.jpg,lively,6,9
31,corr_image_31.jpg,beautiful,6,8
31,corr_image_31.jpg,wealthy,6,7
31,corr_image_31.jpg,depressing,6,3
31,corr_image_31.jpg,boring,6,2
31,corr_image_31.jpg,safe,7,8
31,corr_image_31.jpg,lively,7,8
31,corr_image_31.jpg,beautiful,7,7
31,corr_image_31.jpg,wealthy,7,7
31,corr_image_31.jpg,depressing,7,3
31,corr_image_31.jpg,boring,7,3
31,corr_image_31.jpg,safe,8,8
31,corr_image_31.jpg,lively,8,9
31,corr_image_31.jpg,beautiful,8,8
31,corr_image_31.jpg,wealthy,8,7
31,corr_image_31.jpg,depressing,8,3
31,corr_image_31.jpg,boring,8,2
31,corr_image_31.jpg,safe,9,8
31,corr_image_31.jpg,lively,9,9
31,corr_image_31.jpg,beautiful,9,7
31,corr_image_31.jpg,wealthy,9,7
31,corr_image_31.jpg,depressing,9,3
31,corr_image_31.jpg,boring,9,2
31,corr_image_31.jpg,safe,10,8
31,corr_image_31.jpg,lively,10,9
31,corr_image_31.jpg,beautiful,10,8
31,corr_image_31.jpg,wealthy,10,7
31,corr_image_31.jpg,depressing,10,3
31,corr_image_31.jpg,boring,10,2
32,corr_image_32.jpg,safe,1,8
32,corr_image_32.jpg,lively,1,9
32,corr_image_32.jpg,beautiful,1,8
32,corr_image_32.jpg,wealthy,1,8
32,corr_image_32.jpg,depressing,1,2
32,corr_image_32.jpg,boring,1,3
32,corr_image_32.jpg,safe,2,8
32,corr_image_32.jpg,lively,2,8.5
32,corr_image_32.jpg,beautiful,2,8
32,corr_image_32.jpg,wealthy,2,7.5
32,corr_image_32.jpg,depressing,2,3
32,corr_image_32.jpg,boring,2,3.5
32,corr_image_32.jpg,safe,3,8
32,corr_image_32.jpg,lively,3,8
32,corr_image_32.jpg,beautiful,3,9
32,corr_image_32.jpg,wealthy,3,8
32,corr_image_32.jpg,depressing,3,2
32,corr_image_32.jpg,boring,3,3
32,corr_image_32.jpg,safe,4,8
32,corr_image_32.jpg,lively,4,8.5
32,corr_image_32.jpg,beautiful,4,8
32,corr_image_32.jpg,wealthy,4,7.5
32,corr_image_32.jpg,depressing,4,3
32,corr_image_32.jpg,boring,4,3.5
32,corr_image_32.jpg,safe,5,8
32,corr_image_32.jpg,lively,5,7
32,corr_image_32.jpg,beautiful,5,8
32,corr_image_32.jpg,wealthy,5,7
32,corr_image_32.jpg,depressing,5,3
32,corr_image_32.jpg,boring,5,4
32,corr_image_32.jpg,safe,6,8
32,corr_image_32.jpg,lively,6,8
32,corr_image_32.jpg,beautiful,6,8
32,corr_image_32.jpg,wealthy,6,7
32,corr_image_32.jpg,depressing,6,3
32,corr_image_32.jpg,boring,6,3
32,corr_image_32.jpg,safe,7,8
32,corr_image_32.jpg,lively,7,8
32,corr_image_32.jpg,beautiful,7,8
32,corr_image_32.jpg,wealthy,7,7
32,corr_image_32.jpg,depressing,7,2
32,corr_image_32.jpg,boring,7,3
32,corr_image_32.jpg,safe,8,8
32,corr_image_32.jpg,lively,8,8
32,corr_image_32.jpg,beautiful,8,8
32,corr_image_32.jpg,wealthy,8,8
32,corr_image_32.jpg,depressing,8,2
32,corr_image_32.jpg,boring,8,3
32,corr_image_32.jpg,safe,9,8
32,corr_image_32.jpg,lively,9,8
32,corr_image_32.jpg,beautiful,9,7
32,corr_image_32.jpg,wealthy,9,7
32,corr_image_32.jpg,depressing,9,3
32,corr_image_32.jpg,boring,9,4
32,corr_image_32.jpg,safe,10,8
32,corr_image_32.jpg,lively,10,9
32,corr_image_32.jpg,beautiful,10,8
32,corr_image_32.jpg,wealthy,10,7
32,corr_image_32.jpg,depressing,10,3
32,corr_image_32.jpg,boring,10,3
33,corr_image_33.jpg,safe,1,8
33,corr_image_33.jpg,lively,1,8.5
33,corr_image_33.jpg,beautiful,1,7.5
33,corr_image_33.jpg,wealthy,1,7
33,corr_image_33.jpg,depressing,1,2
33,corr_image_33.jpg,boring,1,3
33,corr_image_33.jpg,safe,2,8
33,corr_image_33.jpg,lively,2,9
33,corr_image_33.jpg,beautiful,2,8
33,corr_image_33.jpg,wealthy,2,7
33,corr_image_33.jpg,depressing,2,2
33,corr_image_33.jpg,boring,2,3
33,corr_image_33.jpg,safe,3,8
33,corr_image_33.jpg,lively,3,8
33,corr_image_33.jpg,beautiful,3,7
33,corr_image_33.jpg,wealthy,3,7
33,corr_image_33.jpg,depressing,3,3
33,corr_image_33.jpg,boring,3,4
33,corr_image_33.jpg,safe,4,8
33,corr_image_33.jpg,lively,4,8
33,corr_image_33.jpg,beautiful,4,7
33,corr_image_33.jpg,wealthy,4,7
33,corr_image_33.jpg,depressing,4,3
33,corr_image_33.jpg,boring,4,3
33,corr_image_33.jpg,safe,5,8
33,corr_image_33.jpg,lively,5,9
33,corr_image_33.jpg,beautiful,5,8
33,corr_image_33.jpg,wealthy,5,7
33,corr_image_33.jpg,depressing,5,2
33,corr_image_33.jpg,boring,5,3
33,corr_image_33.jpg,safe,6,8
33,corr_image_33.jpg,lively,6,8
33,corr_image_33.jpg,beautiful,6,7
33,corr_image_33.jpg,wealthy,6,7
33,corr_image_33.jpg,depressing,6,3
33,corr_image_33.jpg,boring,6,4
33,corr_image_33.jpg,safe,7,8
33,corr_image_33.jpg,lively,7,8
33,corr_image_33.jpg,beautiful,7,7
33,corr_image_33.jpg,wealthy,7,7
33,corr_image_33.jpg,depressing,7,3
33,corr_image_33.jpg,boring,7,4
33,corr_image_33.jpg,safe,8,8
33,corr_image_33.jpg,lively,8,8
33,corr_image_33.jpg,beautiful,8,7.5
33,corr_image_33.jpg,wealthy,8,7
33,corr_image_33.jpg,depressing,8,3
33,corr_image_33.jpg,boring,8,3
33,corr_image_33.jpg,safe,9,8
33,corr_image_33.jpg,lively,9,8
33,corr_image_33.jpg,beautiful,9,7
33,corr_image_33.jpg,wealthy,9,7
33,corr_image_33.jpg,depressing,9,3
33,corr_image_33.jpg,boring,9,3
33,corr_image_33.jpg,safe,10,8
33,corr_image_33.jpg,lively,10,9
33,corr_image_33.jpg,beautiful,10,8
33,corr_image_33.jpg,wealthy,10,7
33,corr_image_33.jpg,depressing,10,2
33,corr_image_33.jpg,boring,10,3
34,corr_image_34.jpg,safe,1,8
34,corr_image_34.jpg,lively,1,9
34,corr_image_34.jpg,beautiful,1,8
34,corr_image_34.jpg,wealthy,1,8
34,corr_image_34.jpg,depressing,1,3
34,corr_image_34.jpg,boring,1,3
34,corr_image_34.jpg,safe,2,7
34,corr_image_34.jpg,lively,2,8
34,corr_image_34.jpg,beautiful,2,7
34,corr_image_34.jpg,wealthy,2,7
34,corr_image_34.jpg,depressing,2,3
34,corr_image_34.jpg,boring,2,3
34,corr_image_34.jpg,safe,3,8
34,corr_image_34.jpg,lively,3,8
34,corr_image_34.jpg,beautiful,3,7
34,corr_image_34.jpg,wealthy,3,7
34,corr_image_34.jpg,depressing,3,3
34,corr_image_34.jpg,boring,3,4
34,corr_image_34.jpg,safe,4,8
34,corr_image_34.jpg,lively,4,8
34,corr_image_34.jpg,beautiful,4,7
34,corr_image_34.jpg,wealthy,4,7
34,corr_image_34.jpg,depressing,4,3
34,corr_image_34.jpg,boring,4,4
34,corr_image_34.jpg,safe,5,8
34,corr_image_34.jpg,lively,5,7
34,corr_image_34.jpg,beautiful,5,7
34,corr_image_34.jpg,wealthy,5,8
34,corr_image_34.jpg,depressing,5,3
34,corr_image_34.jpg,boring,5,4
34,corr_image_34.jpg,safe,6,7.5
34,corr_image_34.jpg,lively,6,8.5
34,corr_image_34.jpg,beautiful,6,8
34,corr_image_34.jpg,wealthy,6,7.5
34,corr_image_34.jpg,depressing,6,3
34,corr_image_34.jpg,boring,6,3.5
34,corr_image_34.jpg,safe,7,7
34,corr_image_34.jpg,lively,7,8
34,corr_image_34.jpg,beautiful,7,7
34,corr_image_34.jpg,wealthy,7,7
34,corr_image_34.jpg,depressing,7,3
34,corr_image_34.jpg,boring,7,4
34,corr_image_34.jpg,safe,8,7
34,corr_image_34.jpg,lively,8,8
34,corr_image_34.jpg,beautiful,8,7
34,corr_image_34.jpg,wealthy,8,7
34,corr_image_34.jpg,depressing,8,3
34,corr_image_34.jpg,boring,8,3
34,corr_image_34.jpg,safe,9,8
34,corr_image_34.jpg,lively,9,8
34,corr_image_34.jpg,beautiful,9,7
34,corr_image_34.jpg,wealthy,9,7
34,corr_image_34.jpg,depressing,9,3
34,corr_image_34.jpg,boring,9,3
34,corr_image_34.jpg,safe,10,7
34,corr_image_34.jpg,lively,10,8
34,corr_image_34.jpg,beautiful,10,7.5
34,corr_image_34.jpg,wealthy,10,7
34,corr_image_34.jpg,depressing,10,3
34,corr_image_34.jpg,boring,10,4
35,corr_image_35.jpg,safe,1,8
35,corr_image_35.jpg,lively,1,9
35,corr_image_35.jpg,beautiful,1,8
35,corr_image_35.jpg,wealthy,1,7
35,corr_image_35.jpg,depressing,1,2
35,corr_image_35.jpg,boring,1,3
35,corr_image_35.jpg,safe,2,8
35,corr_image_35.jpg,lively,2,9
35,corr_image_35.jpg,beautiful,2,8
35,corr_image_35.jpg,wealthy,2,8
35,corr_image_35.jpg,depressing,2,3
35,corr_image_35.jpg,boring,2,3
35,corr_image_35.jpg,safe,3,8
35,corr_image_35.jpg,lively,3,8
35,corr_image_35.jpg,beautiful,3,8
35,corr_image_35.jpg,wealthy,3,7
35,corr_image_35.jpg,depressing,3,3
35,corr_image_35.jpg,boring,3,3
35,corr_image_35.jpg,safe,4,8
35,corr_image_35.jpg,lively,4,8
35,corr_image_35.jpg,beautiful,4,9
35,corr_image_35.jpg,wealthy,4,8
35,corr_image_35.jpg,depressing,4,2
35,corr_image_35.jpg,boring,4,3
