record_type,benchmark,relation,condition,estimate,ci_low,ci_high,mean_r2,significant_share_p_lt_0_05,n,x_unit,y_unit,attempt_id,replicate,endpoint,x_plot,y_plot,beta,parameter,feature,metric
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R049,49.0,start,0.0,7.796030971325745,-1.6113709353401555,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R049,49.0,end,2.6057668914195107,3.5971739382206787,-1.6113709353401555,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R050,50.0,start,0.0,7.496407837228273,-1.3376445770511642,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R050,50.0,end,2.6057668914195107,4.010817885861495,-1.3376445770511642,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R051,51.0,start,0.0,7.908962923801839,-1.5933834269417808,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R051,51.0,end,2.6057668914195107,3.7569771445403886,-1.5933834269417808,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R052,52.0,start,0.0,7.470046636973975,-1.1174130047354174,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R052,52.0,end,2.6057668914195107,4.558328825192831,-1.1174130047354174,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R053,53.0,start,0.0,7.776404559898385,-1.347934999497641,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R053,53.0,end,2.6057668914195107,4.264000166421857,-1.347934999497641,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R054,54.0,start,0.0,7.170337897369801,-0.9479525282384416,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R054,54.0,end,2.6057668914195107,4.700194584648651,-0.9479525282384416,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R055,55.0,start,0.0,7.735403778970962,-1.3560090970989114,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R055,55.0,end,2.6057668914195107,4.201960169286955,-1.3560090970989114,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R056,56.0,start,0.0,8.040049137874714,-1.925328540383992,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R056,56.0,end,2.6057668914195107,3.023091772237055,-1.925328540383992,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R057,57.0,start,0.0,7.868253837262782,-1.4772238728670306,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R057,57.0,end,2.6057668914195107,4.018952778131369,-1.4772238728670306,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R058,58.0,start,0.0,8.008686521313177,-1.5446039846442314,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R058,58.0,end,2.6057668914195107,3.9838085977725872,-1.5446039846442314,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R059,59.0,start,0.0,8.182709104250524,-1.7337628438579884,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R059,59.0,end,2.6057668914195107,3.664927288152043,-1.7337628438579884,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R060,60.0,start,0.0,7.743727916941062,-1.456877804095974,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R060,60.0,end,2.6057668914195107,3.947443970183813,-1.456877804095974,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R061,61.0,start,0.0,8.484711768995057,-1.9470082878340669,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R061,61.0,end,2.6057668914195107,3.4112620352376557,-1.9470082878340669,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R062,62.0,start,0.0,7.953798232450591,-1.7544221124018478,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R062,62.0,end,2.6057668914195107,3.3821831783795764,-1.7544221124018478,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R063,63.0,start,0.0,8.245563081621647,-1.7323880614088707,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R063,63.0,end,2.6057668914195107,3.7313636281119824,-1.7323880614088707,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R064,64.0,start,0.0,8.027432705382576,-1.5454637549046075,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R064,64.0,end,2.6057668914195107,4.0003144209632735,-1.5454637549046075,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R065,65.0,start,0.0,8.023772577668561,-1.8490777561515364,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R065,65.0,end,2.6057668914195107,3.2055069810286088,-1.8490777561515364,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R066,66.0,start,0.0,8.532902797353806,-1.558231688927813,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R066,66.0,end,2.6057668914195107,4.472514253185005,-1.558231688927813,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R067,67.0,start,0.0,8.096799729915764,-1.666326985899703,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R067,67.0,end,2.6057668914195107,3.7547400397794526,-1.666326985899703,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R068,68.0,start,0.0,8.454016712336488,-1.9801941156463736,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R068,68.0,end,2.6057668914195107,3.294092447201429,-1.9801941156463736,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R069,69.0,start,0.0,7.86080074432826,-1.6277887901053,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R069,69.0,end,2.6057668914195107,3.619162608848046,-1.6277887901053,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R070,70.0,start,0.0,7.908157239664565,-1.6271440264953891,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R070,70.0,end,2.6057668914195107,3.6681992078518486,-1.6271440264953891,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R071,71.0,start,0.0,8.443800449264124,-2.0227641192597705,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R071,71.0,end,2.6057668914195107,3.1729486781456675,-2.0227641192597705,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R072,72.0,start,0.0,8.122409316238409,-1.6432298720731289,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R072,72.0,end,2.6057668914195107,3.8405353205987316,-1.6432298720731289,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R073,73.0,start,0.0,7.864472907457063,-1.4319046021289263,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R073,73.0,end,2.6057668914195107,4.13326330355828,-1.4319046021289263,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R074,74.0,start,0.0,7.823162278489316,-1.3797466719293032,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R074,74.0,end,2.6057668914195107,4.22786408222968,-1.3797466719293032,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R075,75.0,start,0.0,8.03999424711877,-1.453724705308161,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R075,75.0,end,2.6057668914195107,4.25192654078818,-1.453724705308161,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R076,76.0,start,0.0,8.422368024923385,-1.5058199277718538,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R076,76.0,end,2.6057668914195107,4.498552312695769,-1.5058199277718538,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R077,77.0,start,0.0,8.125197074366945,-1.7455071722452304,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R077,77.0,end,2.6057668914195107,3.5768122761950307,-1.7455071722452304,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R078,78.0,start,0.0,6.76336583278745,-0.7924670309347607,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R078,78.0,end,2.6057668914195107,4.69838148103613,-0.7924670309347607,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R079,79.0,start,0.0,7.925842520206647,-1.716721788951744,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R079,79.0,end,2.6057668914195107,3.45246572077772,-1.716721788951744,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R080,80.0,start,0.0,7.6769314407664355,-1.4375330248752438,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R080,80.0,end,2.6057668914195107,3.9310554792243844,-1.4375330248752438,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R081,81.0,start,0.0,7.4082131901039245,-1.123058342067606,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R081,81.0,end,2.6057668914195107,4.481784945211669,-1.123058342067606,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R082,82.0,start,0.0,8.488276283144867,-2.100622819261881,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R082,82.0,end,2.6057668914195107,3.014542889351946,-2.100622819261881,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R083,83.0,start,0.0,6.776778670987545,-0.7953393537687454,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R083,83.0,end,2.6057668914195107,4.704309715493959,-0.7953393537687454,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R084,84.0,start,0.0,8.287372581680016,-1.356571425848229,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R084,84.0,end,2.6057668914195107,4.752463674358943,-1.356571425848229,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R085,85.0,start,0.0,8.192967955644644,-1.9395051168365869,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R085,85.0,end,2.6057668914195107,3.139069736453136,-1.9395051168365869,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R086,86.0,start,0.0,8.221902176171618,-1.83164563018634,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R086,86.0,end,2.6057668914195107,3.449060636218829,-1.83164563018634,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R087,87.0,start,0.0,7.40561543432775,-1.2266915695524871,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R087,87.0,end,2.6057668914195107,4.209143156404445,-1.2266915695524871,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R088,88.0,start,0.0,7.674812860536921,-1.431745831053958,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R088,88.0,end,2.6057668914195107,3.9440169770486047,-1.431745831053958,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R089,89.0,start,0.0,7.974146238734162,-1.7173752009966337,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R089,89.0,end,2.6057668914195107,3.4990667998322067,-1.7173752009966337,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R090,90.0,start,0.0,8.078738977691772,-1.7011725759797554,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R090,90.0,end,2.6057668914195107,3.6458798026128836,-1.7011725759797554,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R091,91.0,start,0.0,7.2527694479058775,-1.0740308405611647,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R091,91.0,end,2.6057668914195107,4.454095443208127,-1.0740308405611647,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R092,92.0,start,0.0,7.7326987318557565,-1.3623099280699873,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R092,92.0,end,2.6057668914195107,4.182836625438888,-1.3623099280699873,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R093,93.0,start,0.0,8.16108384417119,-1.5904353907993696,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R093,93.0,end,2.6057668914195107,4.0167799598843414,-1.5904353907993696,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R094,94.0,start,0.0,7.557440106350871,-1.2342368588317567,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R094,94.0,end,2.6057668914195107,4.341306563437463,-1.2342368588317567,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R095,95.0,start,0.0,6.596272805934227,-0.87227276889883,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R095,95.0,end,2.6057668914195107,4.323333304450833,-0.87227276889883,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R096,96.0,start,0.0,8.156489795624331,-1.865867818963676,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R096,96.0,end,2.6057668914195107,3.294473209203652,-1.865867818963676,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R097,97.0,start,0.0,8.064585621693746,-1.5558217329752753,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R097,97.0,end,2.6057668914195107,4.010476860955848,-1.5558217329752753,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R098,98.0,start,0.0,8.296314163813378,-1.1275092894442715,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R098,98.0,end,2.6057668914195107,5.358287787611556,-1.1275092894442715,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R099,99.0,start,0.0,8.067453169986422,-1.620222103917111,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R099,99.0,end,2.6057668914195107,3.8455320548531535,-1.620222103917111,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R100,100.0,start,0.0,7.97522927751754,-1.50297045274164,,,
curve_endpoint,Urban Scaling,Zipf,FULL,,,,,,,log10(rank),log10(population),SCL-BPA2-FULL-R100,100.0,end,2.6057668914195107,4.0588386329815815,-1.50297045274164,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R001,1.0,start,3.474355855226014,3.030379933808392,0.7000682188711878,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R001,1.0,end,7.817300674258532,6.07073757792434,0.7000682188711878,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R002,2.0,start,3.474355855226014,1.9124126275454778,0.962009732904944,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R002,2.0,end,7.817300674258532,6.09036781292386,0.962009732904944,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R003,3.0,start,3.474355855226014,1.8154316374208563,0.976848775741475,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R003,3.0,end,7.817300674258532,6.057831967005553,0.976848775741475,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R004,4.0,start,3.474355855226014,1.7948072057772217,0.9117488994557288,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R004,4.0,end,7.817300674258532,5.754482364927079,0.9117488994557288,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R005,5.0,start,3.474355855226014,2.340739450033912,0.8466578302477696,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R005,5.0,end,7.817300674258532,6.017727687401776,0.8466578302477696,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R006,6.0,start,3.474355855226014,1.8161569444418804,0.801552963317444,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R006,6.0,end,7.817300674258532,5.297257233661536,0.801552963317444,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R007,7.0,start,3.474355855226014,1.922198251366866,0.900310264137971,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R007,7.0,end,7.817300674258532,5.832196048526665,0.900310264137971,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R008,8.0,start,3.474355855226014,2.3030417067644255,0.7221505314589933,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R008,8.0,end,7.817300674258532,5.43930161592584,0.7221505314589933,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R009,9.0,start,3.474355855226014,2.581670229866721,0.5154453256742191,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R009,9.0,end,7.817300674258532,4.8202208364981,0.5154453256742191,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R010,10.0,start,3.474355855226014,2.168054048842727,0.7744796739670894,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R010,10.0,end,7.817300674258532,5.531576536344091,0.7744796739670894,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R011,11.0,start,3.474355855226014,2.1363616354857373,0.8977769563510067,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R011,11.0,end,7.817300674258532,6.035357416717124,0.8977769563510067,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R012,12.0,start,3.474355855226014,1.7648137380839668,0.9032888068171198,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R012,12.0,end,7.817300674258532,5.687747181740442,0.9032888068171198,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R013,13.0,start,3.474355855226014,2.3192421094177362,0.7559164639687599,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R013,13.0,end,7.817300674258532,5.602145600232243,0.7559164639687599,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R014,14.0,start,3.474355855226014,2.0052919369803344,1.0017484812800963,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R014,14.0,end,7.817300674258532,6.355830313729421,1.0017484812800963,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R015,15.0,start,3.474355855226014,1.3928259705543717,0.9816193146870996,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R015,15.0,end,7.817300674258532,5.655944487536961,0.9816193146870996,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R016,16.0,start,3.474355855226014,2.158946002128025,0.9731514701681792,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R016,16.0,end,7.817300674258532,6.385289137628797,0.9731514701681792,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R017,17.0,start,3.474355855226014,2.316183183172872,0.9035291530923442,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R017,17.0,end,7.817300674258532,6.240160437440108,0.9035291530923442,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R018,18.0,start,3.474355855226014,1.7453079350611613,0.941578226969622,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R018,18.0,end,7.817300674258532,5.834530217592705,0.941578226969622,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R019,19.0,start,3.474355855226014,2.180004307084364,0.7672066978735932,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R019,19.0,end,7.817300674258532,5.511940660741532,0.7672066978735932,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R020,20.0,start,3.474355855226014,2.20174926850131,0.7409803081575004,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R020,20.0,end,7.817300674258532,5.419785858819044,0.7409803081575004,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R021,21.0,start,3.474355855226014,2.6073020086047176,0.7102945087167873,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R021,21.0,end,7.817300674258532,5.692071865223537,0.7102945087167873,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R022,22.0,start,3.474355855226014,2.321913360413595,0.9440905320517626,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R022,22.0,end,7.817300674258532,6.42204644528545,0.9440905320517626,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R023,23.0,start,3.474355855226014,2.5087407210610437,0.7473899685982865,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R023,23.0,end,7.817300674258532,5.754614112981848,0.7473899685982865,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R024,24.0,start,3.474355855226014,1.6830351725742922,0.8698582706409174,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R024,24.0,end,7.817300674258532,5.46078164234685,0.8698582706409174,,,
curve_endpoint,Urban Scaling,Road,BASE,,,,,,,log10(population),log10(road),SCL-BPA2-BASE-R025,25.0,start,3.474355855226014,1.4394357204392465,1.1111986901885094,,,
