prompt_variant_id,setting_id,split,relation,input_direction,surface,answer_order,expected_answer,opposite_answer,expected_margin,expected_top1,logp_rise,logp_fall,logp_same
vitality_variant_0292,vitality_mechanism_setting_008,development,theory,increase,surface_b,reverse,rise,fall,13.656250000076398,1,-1.23976897157263e-05,-13.656262397766112,-16.578136444091797
vitality_variant_0293,vitality_mechanism_setting_008,development,theory,decrease,surface_a,forward,fall,rise,5.359374839812517,1,-5.364552974700928,-0.0051781348884105,-8.817678451538086
vitality_variant_0294,vitality_mechanism_setting_008,development,theory,decrease,surface_a,reverse,fall,rise,6.125000199535862,1,-6.128575325012207,-0.0035751254763454,-6.784825325012207
vitality_variant_0295,vitality_mechanism_setting_008,development,theory,decrease,surface_b,forward,fall,rise,4.3281250931322575,1,-4.342532157897949,-0.0144070647656917,-7.233157157897949
vitality_variant_0296,vitality_mechanism_setting_008,development,theory,decrease,surface_b,reverse,fall,rise,4.078125087544322,1,-4.097494125366211,-0.0193690378218889,-6.222494125366211
vitality_variant_0297,vitality_mechanism_setting_008,development,reverse,increase,surface_a,forward,fall,rise,6.468749789288268,1,-6.470457077026367,-0.0017072877380996,-10.415769577026367
vitality_variant_0298,vitality_mechanism_setting_008,development,reverse,increase,surface_a,reverse,fall,rise,4.718750115483999,1,-4.7284016609191895,-0.0096515454351902,-7.650276660919189
vitality_variant_0299,vitality_mechanism_setting_008,development,reverse,increase,surface_b,forward,fall,rise,6.906249871244654,1,-6.908071041107178,-0.0018211698625236,-7.392446041107178
vitality_variant_0300,vitality_mechanism_setting_008,development,reverse,increase,surface_b,reverse,fall,rise,5.921874891966581,1,-5.925960063934326,-0.0040851719677448,-6.754085063934326
vitality_variant_0301,vitality_mechanism_setting_008,development,reverse,decrease,surface_a,forward,rise,fall,0.0625,1,-0.6641960740089417,-0.7266960740089417,-14.636852264404297
vitality_variant_0302,vitality_mechanism_setting_008,development,reverse,decrease,surface_a,reverse,rise,fall,2.9375000074505806,1,-0.0525674745440483,-2.990067481994629,-15.380692481994627
vitality_variant_0303,vitality_mechanism_setting_008,development,reverse,decrease,surface_b,forward,rise,fall,-0.15625,0,-0.7805354595184326,-0.6242854595184326,-5.819598197937012
vitality_variant_0304,vitality_mechanism_setting_008,development,reverse,decrease,surface_b,reverse,rise,fall,0.046875,1,-0.6746515035629272,-0.7215265035629272,-6.323089122772217
vitality_variant_0305,vitality_mechanism_setting_008,development,neutral,increase,surface_a,forward,same,rise,9.45312453067163,1,-9.4532470703125,-10.8907470703125,-0.0001225396408699
vitality_variant_0306,vitality_mechanism_setting_008,development,neutral,increase,surface_a,reverse,same,rise,10.328124524829036,1,-10.328182220458984,-11.500057220458984,-5.769562994828448e-05
vitality_variant_0307,vitality_mechanism_setting_008,development,neutral,increase,surface_b,forward,same,rise,9.234375011350494,1,-9.234525680541992,-10.500150680541992,-0.0001506691914983
vitality_variant_0308,vitality_mechanism_setting_008,development,neutral,increase,surface_b,reverse,same,rise,9.56250000687578,1,-9.562617301940918,-10.625117301940918,-0.000117295065138
vitality_variant_0309,vitality_mechanism_setting_008,development,neutral,decrease,surface_a,forward,same,fall,9.093750263898984,1,-9.500226020812988,-9.093976020812988,-0.0002257569140056
vitality_variant_0310,vitality_mechanism_setting_008,development,neutral,decrease,surface_a,reverse,same,fall,9.468750368221665,1,-10.07827091217041,-9.46889591217041,-0.0001455439487472
vitality_variant_0311,vitality_mechanism_setting_008,development,neutral,decrease,surface_b,forward,same,fall,8.468750183092197,1,-9.172232627868652,-8.469107627868652,-0.0003574447764549
vitality_variant_0312,vitality_mechanism_setting_008,development,neutral,decrease,surface_b,reverse,same,fall,8.265625312895281,1,-9.359761238098145,-8.266011238098145,-0.0003859252028632
vitality_variant_0313,vitality_mechanism_setting_008,development,irrelevant_number,registry_up,surface_a,forward,same,rise,7.156250187894329,1,-7.157402992248535,-8.094902992248535,-0.0011528043542057
vitality_variant_0314,vitality_mechanism_setting_008,development,irrelevant_number,registry_up,surface_a,reverse,same,rise,5.484374804887921,1,-5.489858627319336,-6.755483627319336,-0.0054838224314153
vitality_variant_0315,vitality_mechanism_setting_008,development,irrelevant_number,registry_up,surface_b,forward,same,rise,6.843749943538569,1,-6.84547758102417,-7.47047758102417,-0.001727637485601
vitality_variant_0316,vitality_mechanism_setting_008,development,irrelevant_number,registry_up,surface_b,reverse,same,rise,4.906250029802322,1,-4.91644287109375,-5.97894287109375,-0.0101928412914276
vitality_variant_0317,vitality_mechanism_setting_008,development,irrelevant_number,registry_down,surface_a,forward,same,fall,7.656249923747964,1,-6.970243453979492,-7.657743453979492,-0.0014935302315279
vitality_variant_0318,vitality_mechanism_setting_008,development,irrelevant_number,registry_down,surface_a,reverse,same,fall,6.453125071711838,1,-5.396939754486084,-6.459439754486084,-0.0063146827742457
vitality_variant_0319,vitality_mechanism_setting_008,development,irrelevant_number,registry_down,surface_b,forward,same,fall,7.312499847030267,1,-7.079722881317139,-7.314097881317139,-0.0015980342868715
vitality_variant_0320,vitality_mechanism_setting_008,development,irrelevant_number,registry_down,surface_b,reverse,same,fall,5.984374778345227,1,-5.320166110992432,-5.992041110992432,-0.0076663326472043
vitality_variant_0321,vitality_mechanism_setting_009,development,default,increase,surface_a,forward,rise,fall,10.171874823223334,1,-0.0003511289251036,-10.172225952148438,-8.406600952148438
vitality_variant_0322,vitality_mechanism_setting_009,development,default,increase,surface_a,reverse,rise,fall,9.406250155851012,1,-0.0002706876548472,-9.40652084350586,-10.17214584350586
vitality_variant_0323,vitality_mechanism_setting_009,development,default,increase,surface_b,forward,rise,fall,11.125000129832188,1,-0.0001457823382224,-11.12514591217041,-9.35952091217041
vitality_variant_0324,vitality_mechanism_setting_009,development,default,increase,surface_b,reverse,rise,fall,10.218749769657734,1,-0.0001270690263481,-10.218876838684082,-11.406376838684082
vitality_variant_0325,vitality_mechanism_setting_009,development,default,decrease,surface_a,forward,fall,rise,3.421874962747097,1,-3.4752328395843506,-0.0533578768372535,-3.928357839584351
vitality_variant_0326,vitality_mechanism_setting_009,development,default,decrease,surface_a,reverse,fall,rise,2.796874925494194,1,-2.877626180648804,-0.0807512551546096,-3.924501180648804
vitality_variant_0327,vitality_mechanism_setting_009,development,default,decrease,surface_b,forward,fall,rise,3.5781250298023224,1,-3.619031667709351,-0.0409066379070282,-4.400281429290772
vitality_variant_0328,vitality_mechanism_setting_009,development,default,decrease,surface_b,reverse,fall,rise,2.984375089406967,1,-3.045708656311035,-0.0613335669040679,-4.530083656311035
vitality_variant_0329,vitality_mechanism_setting_009,development,theory,increase,surface_a,forward,rise,fall,14.593749523195584,1,-8.106198947643861e-06,-14.593757629394531,-14.109382629394531
vitality_variant_0330,vitality_mechanism_setting_009,development,theory,increase,surface_a,reverse,rise,fall,13.156249523319277,1,-1.764281842042692e-05,-13.156267166137695,-14.734392166137695
vitality_variant_0331,vitality_mechanism_setting_009,development,theory,increase,surface_b,forward,rise,fall,14.796874523203767,1,-9.059865078597795e-06,-14.796883583068848,-13.906258583068848
vitality_variant_0332,vitality_mechanism_setting_009,development,theory,increase,surface_b,reverse,rise,fall,13.218749642494004,1,-1.5616295058862306e-05,-13.218765258789062,-15.937515258789062
vitality_variant_0333,vitality_mechanism_setting_009,development,theory,decrease,surface_a,forward,fall,rise,5.656249817693606,1,-5.660075664520264,-0.0038258468266576,-9.636638641357422
vitality_variant_0334,vitality_mechanism_setting_009,development,theory,decrease,surface_a,reverse,fall,rise,6.093750020023435,1,-6.0970659255981445,-0.0033159055747091,-7.1126909255981445
vitality_variant_0335,vitality_mechanism_setting_009,development,theory,decrease,surface_b,forward,fall,rise,2.46875,1,-2.5554797649383545,-0.0867297649383544,-5.633605003356934
vitality_variant_0336,vitality_mechanism_setting_009,development,theory,decrease,surface_b,reverse,fall,rise,2.000000089406967,1,-2.1364617347717285,-0.1364616453647613,-4.9177117347717285
vitality_variant_0337,vitality_mechanism_setting_009,development,reverse,increase,surface_a,forward,fall,rise,6.531249868450686,1,-6.532861232757568,-0.001611364306882,-10.376611709594728
vitality_variant_0338,vitality_mechanism_setting_009,development,reverse,increase,surface_a,reverse,fall,rise,5.01562519185245,1,-5.02290153503418,-0.0072763431817293,-7.78852653503418
vitality_variant_0339,vitality_mechanism_setting_009,development,reverse,increase,surface_b,forward,fall,rise,6.937500094762072,1,-6.939176559448242,-0.0016764646861702,-7.579801559448242
vitality_variant_0340,vitality_mechanism_setting_009,development,reverse,increase,surface_b,reverse,fall,rise,5.7968751564621925,1,-5.801053047180176,-0.0041778907179832,-7.004178047180176
vitality_variant_0341,vitality_mechanism_setting_009,development,reverse,decrease,surface_a,forward,rise,fall,0.171875,1,-0.6126300692558289,-0.7845050692558289,-14.182942390441896
vitality_variant_0342,vitality_mechanism_setting_009,development,reverse,decrease,surface_a,reverse,rise,fall,3.203125,1,-0.0406596660614013,-3.2437846660614014,-15.37659740447998
vitality_variant_0343,vitality_mechanism_setting_009,development,reverse,decrease,surface_b,forward,rise,fall,-1.1874999701976776,0,-1.459731101989746,-0.2722311317920685,-5.694106101989746
vitality_variant_0344,vitality_mechanism_setting_009,development,reverse,decrease,surface_b,reverse,rise,fall,-0.9687499701976776,0,-1.2954976558685305,-0.3267476856708526,-5.943935394287109
vitality_variant_0345,vitality_mechanism_setting_009,development,neutral,increase,surface_a,forward,same,rise,9.796875004190952,1,-9.796966552734377,-11.156341552734377,-9.154854342341424e-05
vitality_variant_0346,vitality_mechanism_setting_009,development,neutral,increase,surface_a,reverse,same,rise,10.906249762247173,1,-10.906286239624023,-11.968786239624023,-3.6477376852417365e-05
vitality_variant_0347,vitality_mechanism_setting_009,development,neutral,increase,surface_b,forward,same,rise,9.406250127474776,1,-9.406378746032717,-10.672003746032717,-0.0001286185579374
vitality_variant_0348,vitality_mechanism_setting_009,development,neutral,increase,surface_b,reverse,same,rise,9.828125123567588,1,-9.828218460083008,-10.859468460083008,-9.333651541965082e-05
vitality_variant_0349,vitality_mechanism_setting_009,development,neutral,decrease,surface_a,forward,same,fall,9.624999773252055,1,-9.797027587890623,-9.625152587890623,-0.000152814638568
vitality_variant_0350,vitality_mechanism_setting_009,development,neutral,decrease,surface_a,reverse,same,fall,10.04687536223355,1,-10.359471321105955,-10.046971321105955,-9.595887240720911e-05
vitality_variant_0351,vitality_mechanism_setting_009,development,neutral,decrease,surface_b,forward,same,fall,8.82812467837357,1,-9.37526798248291,-8.82839298248291,-0.0002683041093405
vitality_variant_0352,vitality_mechanism_setting_009,development,neutral,decrease,surface_b,reverse,same,fall,8.734375036408892,1,-9.531519889831545,-8.734644889831543,-0.000269853422651
vitality_variant_0353,vitality_mechanism_setting_009,development,irrelevant_number,registry_up,surface_a,forward,same,rise,7.593749932828359,1,-7.594511985778809,-8.500761985778809,-0.0007620529504492
vitality_variant_0354,vitality_mechanism_setting_009,development,irrelevant_number,registry_up,surface_a,reverse,same,rise,6.078124946914613,1,-6.081155300140381,-7.393655300140381,-0.0030303532257676
vitality_variant_0355,vitality_mechanism_setting_009,development,irrelevant_number,registry_up,surface_b,forward,same,rise,7.203124846448191,1,-7.204389572143555,-7.720014572143555,-0.0012647256953641
vitality_variant_0356,vitality_mechanism_setting_009,development,irrelevant_number,registry_up,surface_b,reverse,same,rise,5.296875163447112,1,-5.303727149963379,-6.413102149963379,-0.006851986516267
vitality_variant_0357,vitality_mechanism_setting_009,development,irrelevant_number,registry_down,surface_a,forward,same,fall,8.26562460756395,1,-7.625803470611572,-8.266427993774414,-0.0008033862104639
vitality_variant_0358,vitality_mechanism_setting_009,development,irrelevant_number,registry_down,surface_a,reverse,same,fall,7.250000054016709,1,-6.2215728759765625,-7.252822875976562,-0.0028228219598531
vitality_variant_0359,vitality_mechanism_setting_009,development,irrelevant_number,registry_down,surface_b,forward,same,fall,7.812500208150595,1,-7.657195091247559,-7.813445091247559,-0.0009448830969631
vitality_variant_0360,vitality_mechanism_setting_009,development,irrelevant_number,registry_down,surface_b,reverse,same,fall,6.703124979278073,1,-6.066210746765137,-6.706835746765137,-0.003710767487064
vitality_variant_0361,vitality_mechanism_setting_010,development,default,increase,surface_a,forward,rise,fall,7.468750092200935,1,-0.0036443741992115,-7.472394466400146,-5.9098944664001465
vitality_variant_0362,vitality_mechanism_setting_010,development,default,increase,surface_a,reverse,rise,fall,7.187500038766302,1,-0.0017137139802798,-7.189213752746582,-7.423588752746582
vitality_variant_0363,vitality_mechanism_setting_010,development,default,increase,surface_b,forward,rise,fall,8.828124861698598,1,-0.0009566736407577,-8.829081535339355,-7.3134565353393555
vitality_variant_0364,vitality_mechanism_setting_010,development,default,increase,surface_b,reverse,rise,fall,8.437499762163498,1,-0.0004894727608188,-8.437989234924316,-9.141114234924316
vitality_variant_0365,vitality_mechanism_setting_010,development,default,decrease,surface_a,forward,fall,rise,4.640625163912773,1,-4.661105632781982,-0.0204804688692092,-4.598605632781982
vitality_variant_0366,vitality_mechanism_setting_010,development,default,decrease,surface_a,reverse,fall,rise,4.031250178813934,1,-4.062614440917969,-0.0313642621040344,-4.359489440917969
vitality_variant_0367,vitality_mechanism_setting_010,development,default,decrease,surface_b,forward,fall,rise,4.593750225380063,1,-4.61174201965332,-0.0179917942732572,-4.92424201965332
vitality_variant_0368,vitality_mechanism_setting_010,development,default,decrease,surface_b,reverse,fall,rise,4.078125035390258,1,-4.10398530960083,-0.0258602742105722,-4.79148530960083
vitality_variant_0369,vitality_mechanism_setting_010,development,theory,increase,surface_a,forward,rise,fall,13.718750119284778,1,-1.2278481335670222e-05,-13.718762397766112,-13.281262397766112
vitality_variant_0370,vitality_mechanism_setting_010,development,theory,increase,surface_a,reverse,rise,fall,12.45312500030741,1,-2.47952248173533e-05,-12.453149795532228,-14.031274795532228
vitality_variant_0371,vitality_mechanism_setting_010,development,theory,increase,surface_b,forward,rise,fall,14.250000357700628,1,-1.2040065485052764e-05,-14.250012397766112,-13.265637397766112
vitality_variant_0372,vitality_mechanism_setting_010,development,theory,increase,surface_b,reverse,rise,fall,12.828124642561306,1,-1.943092502187937e-05,-12.828144073486328,-15.250019073486328
vitality_variant_0373,vitality_mechanism_setting_010,development,theory,decrease,surface_a,forward,fall,rise,6.499999903491698,1,-6.501838684082031,-0.001838780590333,-8.720588684082031
vitality_variant_0374,vitality_mechanism_setting_010,development,theory,decrease,surface_a,reverse,fall,rise,7.515625181840733,1,-7.517131805419922,-0.0015066235791891,-7.095256805419922
vitality_variant_0375,vitality_mechanism_setting_010,development,theory,decrease,surface_b,forward,fall,rise,5.781249788356945,1,-5.78494119644165,-0.0036914080847054,-7.92556619644165
vitality_variant_0376,vitality_mechanism_setting_010,development,theory,decrease,surface_b,reverse,fall,rise,5.234375208616257,1,-5.240841388702393,-0.0064661800861358,-7.037716388702393
vitality_variant_0377,vitality_mechanism_setting_010,development,reverse,increase,surface_a,forward,fall,rise,6.32812517369166,1,-6.330105304718018,-0.0019801310263574,-9.98635482788086
vitality_variant_0378,vitality_mechanism_setting_010,development,reverse,increase,surface_a,reverse,fall,rise,4.749999823048711,1,-4.7596211433410645,-0.0096213202923536,-7.275246143341064
vitality_variant_0379,vitality_mechanism_setting_010,development,reverse,increase,surface_b,forward,fall,rise,7.015625098720193,1,-7.017303943634033,-0.0016788449138402,-7.423553943634033
vitality_variant_0380,vitality_mechanism_setting_010,development,reverse,increase,surface_b,reverse,fall,rise,6.031249943422154,1,-6.034918785095215,-0.0036688416730612,-6.863043785095215
vitality_variant_0381,vitality_mechanism_setting_010,development,reverse,decrease,surface_a,forward,rise,fall,1.765625,1,-0.1593753099441528,-1.9250003099441528,-15.065625190734863
vitality_variant_0382,vitality_mechanism_setting_010,development,reverse,decrease,surface_a,reverse,rise,fall,3.8125000558793545,1,-0.0225736536085605,-3.835073709487915,-15.639760971069336
vitality_variant_0383,vitality_mechanism_setting_010,development,reverse,decrease,surface_b,forward,rise,fall,0.140625,1,-0.6310261487960815,-0.7716511487960815,-6.029463768005371
vitality_variant_0384,vitality_mechanism_setting_010,development,reverse,decrease,surface_b,reverse,rise,fall,0.8906249701976776,1,-0.3478195965290069,-1.2384445667266846,-6.769694805145264
vitality_variant_0385,vitality_mechanism_setting_010,development,neutral,increase,surface_a,forward,same,rise,9.53124953009683,1,-9.531367301940918,-10.828242301940918,-0.0001177718440885
vitality_variant_0386,vitality_mechanism_setting_010,development,neutral,increase,surface_a,reverse,same,rise,10.531250001324224,1,-10.531301498413086,-11.500051498413086,-5.149708886165172e-05
vitality_variant_0387,vitality_mechanism_setting_010,development,neutral,increase,surface_b,forward,same,rise,9.015625375745005,1,-9.01581573486328,-10.14081573486328,-0.0001903591182781
vitality_variant_0388,vitality_mechanism_setting_010,development,neutral,increase,surface_b,reverse,same,rise,8.953124663457857,1,-8.953330039978027,-10.000205039978027,-0.0002053765201708
vitality_variant_0389,vitality_mechanism_setting_010,development,neutral,decrease,surface_a,forward,same,fall,8.624999694438884,1,-9.234697341918944,-8.625322341918945,-0.0003226474800612
vitality_variant_0390,vitality_mechanism_setting_010,development,neutral,decrease,surface_a,reverse,same,fall,9.078124780557118,1,-9.906444549560549,-9.078319549560549,-0.0001947690034285
vitality_variant_0391,vitality_mechanism_setting_010,development,neutral,decrease,surface_b,forward,same,fall,7.421874979219865,1,-8.750821113586426,-7.422695636749268,-0.0008206575294025
vitality_variant_0392,vitality_mechanism_setting_010,development,neutral,decrease,surface_b,reverse,same,fall,6.906249818392098,1,-8.704367637634277,-6.907492160797119,-0.0012423424050211
vitality_variant_0393,vitality_mechanism_setting_010,development,irrelevant_number,registry_up,surface_a,forward,same,rise,6.437500019790605,1,-6.439899444580078,-7.268024444580078,-0.0023994247894734
vitality_variant_0394,vitality_mechanism_setting_010,development,irrelevant_number,registry_up,surface_a,reverse,same,rise,4.656249972991645,1,-4.668603897094727,-5.949853897094727,-0.0123539241030812
vitality_variant_0395,vitality_mechanism_setting_010,development,irrelevant_number,registry_up,surface_b,forward,same,rise,6.26562494202517,1,-6.2688069343566895,-6.7688069343566895,-0.0031819923315197
vitality_variant_0396,vitality_mechanism_setting_010,development,irrelevant_number,registry_up,surface_b,reverse,same,rise,4.265624763444066,1,-4.284768581390381,-5.347268581390381,-0.0191438179463148
vitality_variant_0397,vitality_mechanism_setting_010,development,irrelevant_number,registry_down,surface_a,forward,same,fall,7.234375223284587,1,-6.689563751220703,-7.236438751220703,-0.0020635279361158
vitality_variant_0398,vitality_mechanism_setting_010,development,irrelevant_number,registry_down,surface_a,reverse,same,fall,6.109375010244548,1,-5.164439678192139,-6.117564678192139,-0.0081896679475903
vitality_variant_0399,vitality_mechanism_setting_010,development,irrelevant_number,registry_down,surface_b,forward,same,fall,6.9999999748542905,1,-6.814615726470947,-7.002115726470947,-0.0021157516166567
vitality_variant_0400,vitality_mechanism_setting_010,development,irrelevant_number,registry_down,surface_b,reverse,same,fall,5.749999906867743,1,-5.087779521942139,-5.759654521942139,-0.0096546150743961
vitality_variant_0401,vitality_mechanism_setting_011,confirmation,default,increase,surface_c,forward,rise,fall,9.765624544816092,1,-0.0005306981038302,-9.766155242919922,-7.98490571975708
vitality_variant_0402,vitality_mechanism_setting_011,confirmation,default,increase,surface_c,reverse,rise,fall,9.437499555468094,1,-0.0002541219000704,-9.437753677368164,-10.344003677368164
vitality_variant_0403,vitality_mechanism_setting_011,confirmation,default,increase,surface_d,forward,rise,fall,11.25000013683166,1,-0.0001877370086731,-11.250187873840332,-9.031437873840332
vitality_variant_0404,vitality_mechanism_setting_011,confirmation,default,increase,surface_d,reverse,rise,fall,10.359375365034794,1,-0.0001217052777064,-10.3594970703125,-11.2657470703125
vitality_variant_0405,vitality_mechanism_setting_011,confirmation,default,decrease,surface_c,forward,fall,rise,5.062500195577741,1,-5.075193405151367,-0.0126932095736265,-5.153318405151367
vitality_variant_0406,vitality_mechanism_setting_011,confirmation,default,decrease,surface_c,reverse,fall,rise,4.453125137835741,1,-4.472102642059326,-0.0189775042235851,-5.003352642059326
vitality_variant_0407,vitality_mechanism_setting_011,confirmation,default,decrease,surface_d,forward,fall,rise,5.562499925959855,1,-5.5695905685424805,-0.0070906425826251,-5.8352155685424805
vitality_variant_0408,vitality_mechanism_setting_011,confirmation,default,decrease,surface_d,reverse,fall,rise,4.68749993853271,1,-4.7010579109191895,-0.0135579723864793,-5.5448079109191895
vitality_variant_0409,vitality_mechanism_setting_011,confirmation,theory,increase,surface_c,forward,rise,fall,16.42187488080799,1,-5.841237907588948e-06,-16.4218807220459,-15.000005722045898
vitality_variant_0410,vitality_mechanism_setting_011,confirmation,theory,increase,surface_c,reverse,rise,fall,14.70312476162053,1,-8.821448318485636e-06,-14.703133583068848,-17.562509536743164
vitality_variant_0411,vitality_mechanism_setting_011,confirmation,theory,increase,surface_d,forward,rise,fall,16.328125238433586,1,-5.483612312673358e-06,-16.3281307220459,-15.593755722045898
vitality_variant_0412,vitality_mechanism_setting_011,confirmation,theory,increase,surface_d,reverse,rise,fall,14.546874880837096,1,-9.65590606938349e-06,-14.546884536743164,-17.265634536743164
vitality_variant_0413,vitality_mechanism_setting_011,confirmation,theory,decrease,surface_c,forward,fall,rise,10.156250127984094,1,-10.15638256072998,-0.000132432745886,-9.62513256072998
vitality_variant_0414,vitality_mechanism_setting_011,confirmation,theory,decrease,surface_c,reverse,fall,rise,9.75000038118742,1,-9.75021743774414,-0.0002170565567212,-8.93771743774414
vitality_variant_0415,vitality_mechanism_setting_011,confirmation,theory,decrease,surface_d,forward,fall,rise,3.859375091269612,1,-3.8834309577941895,-0.0240558665245771,-6.1021809577941895
vitality_variant_0416,vitality_mechanism_setting_011,confirmation,theory,decrease,surface_d,reverse,fall,rise,3.124999925494194,1,-3.1768765449523926,-0.0518766194581985,-4.880001544952393
vitality_variant_0417,vitality_mechanism_setting_011,confirmation,reverse,increase,surface_c,forward,fall,rise,5.656250178813934,1,-5.660993099212647,-0.0047429203987121,-7.020368099212647
vitality_variant_0418,vitality_mechanism_setting_011,confirmation,reverse,increase,surface_c,reverse,fall,rise,4.109374923631549,1,-4.127707958221436,-0.0183330345898866,-6.471457958221436
vitality_variant_0419,vitality_mechanism_setting_011,confirmation,reverse,increase,surface_d,forward,fall,rise,9.484375020430887,1,-9.484577178955078,-0.0002021585241891,-9.453327178955078
vitality_variant_0420,vitality_mechanism_setting_011,confirmation,reverse,increase,surface_d,reverse,fall,rise,7.4218751933658496,1,-7.422804355621338,-0.0009291622554883,-8.32905387878418
vitality_variant_0421,vitality_mechanism_setting_011,confirmation,reverse,decrease,surface_c,forward,rise,fall,2.890625100582838,1,-0.0556668229401111,-2.946291923522949,-8.21972942352295
vitality_variant_0422,vitality_mechanism_setting_011,confirmation,reverse,decrease,surface_c,reverse,rise,fall,3.750000094994903,1,-0.0242802146822214,-3.774280309677124,-10.493030548095703
vitality_variant_0423,vitality_mechanism_setting_011,confirmation,reverse,decrease,surface_d,forward,rise,fall,-1.5624999701976776,0,-1.757399082183838,-0.1948991119861602,-5.960524082183838
vitality_variant_0424,vitality_mechanism_setting_011,confirmation,reverse,decrease,surface_d,reverse,rise,fall,0.171875,1,-0.6136711239814758,-0.7855461239814758,-7.55898380279541
vitality_variant_0425,vitality_mechanism_setting_011,confirmation,neutral,increase,surface_c,forward,same,rise,6.03124983375892,1,-6.034509181976318,-7.206384181976318,-0.0032593482173979
vitality_variant_0426,vitality_mechanism_setting_011,confirmation,neutral,increase,surface_c,reverse,same,rise,5.484375024680048,1,-5.489307403564453,-7.317432403564453,-0.0049323788844048
vitality_variant_0427,vitality_mechanism_setting_011,confirmation,neutral,increase,surface_d,forward,same,rise,9.875000126077794,1,-9.875117301940918,-10.390742301940918,-0.0001171758631244
vitality_variant_0428,vitality_mechanism_setting_011,confirmation,neutral,increase,surface_d,reverse,same,rise,9.578124531384674,1,-9.578252792358398,-10.468877792358398,-0.0001282609737245
vitality_variant_0429,vitality_mechanism_setting_011,confirmation,neutral,decrease,surface_c,forward,same,fall,4.453125218860805,1,-7.168832778930664,-4.465707778930664,-0.012582560069859
vitality_variant_0430,vitality_mechanism_setting_011,confirmation,neutral,decrease,surface_c,reverse,same,fall,4.906249773688614,1,-7.305108070373535,-4.914483070373535,-0.0082332966849207
vitality_variant_0431,vitality_mechanism_setting_011,confirmation,neutral,decrease,surface_d,forward,same,fall,4.828124995343387,1,-6.197851181030273,-4.838476181030273,-0.0103511856868863
vitality_variant_0432,vitality_mechanism_setting_011,confirmation,neutral,decrease,surface_d,reverse,same,fall,4.484375234693289,1,-5.702472686767578,-4.499347686767578,-0.0149724520742893
vitality_variant_0433,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_up,surface_c,forward,same,rise,4.656249990686774,1,-4.670325756072998,-5.451575756072998,-0.0140757653862237
vitality_variant_0434,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_up,surface_c,reverse,same,rise,1.8906249105930328,1,-2.05240249633789,-3.94302749633789,-0.1617775857448578
vitality_variant_0435,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_up,surface_d,forward,same,rise,7.32812490419019,1,-7.329124927520752,-8.20412540435791,-0.0010000233305618
vitality_variant_0436,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_up,surface_d,reverse,same,rise,6.109375002095476,1,-6.112423419952393,-7.284298419952393,-0.0030484178569167
vitality_variant_0437,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_down,surface_c,forward,same,fall,5.078124876134098,1,-5.090811729431152,-5.090811729431152,-0.0126868532970547
vitality_variant_0438,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_down,surface_c,reverse,same,fall,3.796874895691872,1,-2.922356367111206,-3.875481367111206,-0.0786064714193344
vitality_variant_0439,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_down,surface_d,forward,same,fall,8.062499906518497,1,-7.391627311706543,-8.063502311706543,-0.0010024051880463
vitality_variant_0440,vitality_mechanism_setting_011,confirmation,irrelevant_number,registry_down,surface_d,reverse,same,fall,7.156250085448846,1,-6.2216668128967285,-7.1591668128967285,-0.0029167274478822
vitality_variant_0441,vitality_mechanism_setting_012,confirmation,default,increase,surface_c,forward,rise,fall,9.890624719671903,1,-0.0003931941464543,-9.89101791381836,-8.35976791381836
vitality_variant_0442,vitality_mechanism_setting_012,confirmation,default,increase,surface_c,reverse,rise,fall,9.31249991155346,1,-0.0002480437688063,-9.312747955322266,-10.422122955322266
vitality_variant_0443,vitality_mechanism_setting_012,confirmation,default,increase,surface_d,forward,rise,fall,11.32812536849815,1,-0.0001474510208936,-11.328272819519045,-9.328272819519045
vitality_variant_0444,vitality_mechanism_setting_012,confirmation,default,increase,surface_d,reverse,rise,fall,10.499999528321496,1,-0.0001015611560433,-10.50010108947754,-11.48447608947754
vitality_variant_0445,vitality_mechanism_setting_012,confirmation,default,decrease,surface_c,forward,fall,rise,3.859375089406967,1,-3.892277240753174,-0.0329021513462066,-4.517277240753174
vitality_variant_0446,vitality_mechanism_setting_012,confirmation,default,decrease,surface_c,reverse,fall,rise,3.406250063329935,1,-3.448846340179444,-0.0425962768495082,-4.730096340179443
vitality_variant_0447,vitality_mechanism_setting_012,confirmation,default,decrease,surface_d,forward,fall,rise,4.468750199303031,1,-4.485196113586426,-0.0164459142833948,-5.407071113586426
vitality_variant_0448,vitality_mechanism_setting_012,confirmation,default,decrease,surface_d,reverse,fall,rise,4.078125054016709,1,-4.099363803863525,-0.021238749846816,-5.568113803863525
vitality_variant_0449,vitality_mechanism_setting_012,confirmation,theory,increase,surface_c,forward,rise,fall,15.578124761612344,1,-7.867782187531702e-06,-15.578132629394531,-14.250007629394531
vitality_variant_0450,vitality_mechanism_setting_012,confirmation,theory,increase,surface_c,reverse,rise,fall,13.796875357700628,1,-1.2040065485052764e-05,-13.796887397766112,-16.375011444091797
